eeacellcode	T	Sobs	Q1	Q2	U	C1_hat	C1_lo	C1_hi	C1_width	C0_hat	C0_lo	C0_hi	C0_width	reliable_complete
5kmE3870N3085	6520	1230	453	172	50580	0.9910449340190467	0.9943842220274421	0.9962617795024182	0.0018775574749760882	0.6734389080614229	0.7822413056142093	0.9078662304943522	0.12562492488014287	True
5kmE3850N3085	2978	660	284	130	4994	0.9431492409681583	0.9540248649040401	0.98317198053809	0.029147115634049814	0.6803343672351788	0.6359022005207978	0.9546342704688916	0.3187320699480938	True
5kmE3865N3085	5792	941	351	110	39578	0.9911323964291554	0.9939152033382579	0.9966713060611209	0.002756102722862974	0.626953875942125	0.7766374592137714	0.930802071510638	0.15416461229686662	True
5kmE3880N3085	520	374	210	59	1053	0.8007854837784816	0.8688466582822112	0.9398299743893727	0.07098331610716146	0.5006625718258839	0.626538935902919	0.9186808741965528	0.2921419382936338	True
5kmE3895N3080	2197	753	312	135	6115	0.9489980216495736	0.9636303306793937	0.9814465377557875	0.017816207076393753	0.6763254984869211	0.7421657770003618	0.935336560036159	0.19317078303579716	True
5kmE3900N3080	1198	903	468	147	3709	0.8738866231330411	0.905959169356242	0.9700936176750565	0.06413444831881454	0.5481505192062219	0.5705938189119095	0.9510076125609702	0.3804137936490607	True
5kmE3905N3080	508	543	316	103	1406	0.7755375461407925	0.8176182010512066	0.9586965997017197	0.14107839865051308	0.528835842871275	0.5207926723999103	0.9676374696410648	0.44684479724115445	True
5kmE3890N3085	5729	1360	527	194	23222	0.977308919504122	0.9859728961038235	0.9913565494804806	0.005383653376657027	0.655209667494473	0.7720810919851643	0.9212477752029833	0.149166683217819	True
5kmE3905N3085	1982	1139	563	136	6216	0.9094493679076742	0.9343040185581961	0.9752325129276712	0.0409284943694751	0.494413592884918	0.6358058874281353	0.9478088611311266	0.31200297370299135	True
5kmE3885N3085	3286	1137	485	182	9815	0.9505971249502976	0.9659690629605889	0.982468528595836	0.016499465635247068	0.6376800361166242	0.7314975070016152	0.9264550400912615	0.19495753308964625	True
5kmE3900N3085	2263	865	394	125	5554	0.9290800307288991	0.9528658530262372	0.9768834057629461	0.024017552736708914	0.5822290461022146	0.7238087303759526	0.9254194033932358	0.2016106730172832	True
5kmE3895N3085	4530	1008	368	129	15650	0.9764892624537208	0.9846368376496235	0.9901117600849262	0.005474922435302676	0.6576271839192422	0.7986409385422177	0.913930373368774	0.11528943482655629	True
5kmE3910N3085	3378	1713	677	242	12458	0.9456689109118872	0.9677380409092754	0.9778600075621406	0.010121966652865244	0.6440623438273195	0.7949642226016034	0.904157102605257	0.10919288000365357	True
5kmE3905N3090	3115	2009	950	327	12813	0.925872939424687	0.9487635796114178	0.975931724483709	0.027168144872291244	0.592883087293194	0.6780026085040144	0.9251280418186945	0.24712543331468007	True
5kmE3910N3090	4203	1760	748	217	19285	0.9612187332066816	0.9747290087237693	0.9863063429713856	0.011577334247616311	0.577262484486147	0.7095205871948906	0.9236937530976643	0.2141731659027737	True
5kmE3880N3090	3508	2292	1045	370	13905	0.9248623490802184	0.9541765261913798	0.9693006416200359	0.015124115428656104	0.6083950893960218	0.755163862024835	0.8818769130439725	0.12671305101913755	True
5kmE3890N3090	6751	2029	758	308	37317	0.9796899870909623	0.9871407914952284	0.9918720777957357	0.0047312863005073424	0.6851036641575822	0.7845115135972083	0.9178342324960878	0.13332271889887948	True
5kmE3885N3090	5244	1654	643	207	20138	0.9680742354121784	0.9816156764587798	0.9867612632498509	0.005145586791071133	0.6235676977513083	0.8136908175021236	0.902580549595884	0.08888973209376039	True
5kmE3895N3090	5584	1501	598	199	24168	0.9752594868975852	0.9839554855834743	0.9910083684984036	0.007052882914929226	0.625588284834577	0.7539447834027952	0.9221189627086472	0.168174179305852	True
5kmE3900N3090	3641	1604	713	232	13803	0.9483537962574499	0.9686571018851832	0.9821627797638496	0.013505677878666411	0.594223305068118	0.7601899489870133	0.9248896442526527	0.16469969526563943	True
5kmE3905N3095	5659	3451	1213	540	33774	0.9640904497583083	0.9768875286671109	0.983056641046336	0.006169112379225128	0.7169958621501262	0.8296056150615545	0.8940634249782057	0.06445780991665118	True
5kmE3880N3095	4571	1662	705	229	20703	0.9659518043072919	0.981077924344036	0.986686514451418	0.005608590107382017	0.6050302670283608	0.7899149981646143	0.9028858046593157	0.11297080649470137	True
5kmE3895N3095	6206	1409	529	186	26683	0.9801768895873153	0.9870530421858961	0.9924848008270287	0.005431758641132656	0.6519708586498085	0.7752613598011534	0.9261155713384347	0.1508542115372813	True
5kmE3910N3095	5742	1706	775	188	26310	0.9705460086766292	0.9805934176619847	0.9904201151579206	0.009826697495935899	0.5164800241465003	0.6996949591565269	0.9318695769102215	0.23217461775369463	True
5kmE3860N3090	4768	1445	525	207	14717	0.964332868975301	0.9767187340556306	0.9851374710348902	0.008418736979259656	0.6846325497131152	0.819807935066447	0.9126335657107822	0.09282563064433524	True
5kmE3865N3090	7584	1853	737	262	79928	0.9907800657524282	0.9944580710579978	0.9962745249423222	0.0018164538843243871	0.6412995421959553	0.7858929508926267	0.9063878195209917	0.120494868628365	True
5kmE3870N3090	7772	1991	717	283	92382	0.9922395361380026	0.9952128896260912	0.9965060901001656	0.0012932004740743297	0.6867488480412642	0.8018094509870433	0.9102147642610684	0.10840531327402514	True
5kmE3850N3090	6974	1514	576	225	30266	0.9809708758145768	0.9881356146020702	0.9918530829039482	0.003717468301878024	0.6725378893864286	0.7946105675312883	0.9072364100089488	0.1126258424776605	True
5kmE3875N3090	3892	1569	658	211	18062	0.9635759294395201	0.9748200054668051	0.9865813318168238	0.011761326350018697	0.6046901223044392	0.7311334060872424	0.9183673055366539	0.1872338994494115	True
5kmE3855N3090	6622	1513	537	210	26367	0.9796360384963789	0.9872473891606339	0.9914348058437291	0.004187416683095191	0.6878869958559213	0.8025642986581607	0.9130296970688276	0.11046539841066694	True
5kmE3855N3095	7467	1548	510	234	33365	0.9847163997142112	0.9904665295718581	0.9927922665206261	0.0023257369487680313	0.7358481845728897	0.8315507484094375	0.9093736360123449	0.07782288760290734	True
5kmE3870N3095	6647	2360	926	324	48971	0.9810928404972672	0.9890476839830555	0.991680080493994	0.002632396510938495	0.6407704267374832	0.8070334311665032	0.8880892490977287	0.08105581793122552	True
5kmE3850N3095	8910	2070	712	277	40920	0.9826017150263308	0.9892954555325205	0.9923281474527759	0.003032691920255348	0.6934769381793374	0.8201394781849386	0.9124374407955202	0.09229796261058165	True
5kmE3860N3095	6472	1702	569	190	33036	0.9827781425558739	0.9888228963977408	0.9931540804105582	0.004331184012817402	0.6664393027494943	0.8177850105691186	0.933989651711641	0.11620464114252238	True
5kmE3900N3095	6639	2626	1029	414	39335	0.973843262266367	0.9837194311855522	0.9887722633115338	0.005052832125981621	0.6725399328231295	0.7972170676519834	0.9086326205855397	0.11141555293355632	True
5kmE3885N3095	4727	1506	555	182	25257	0.9780289428692718	0.9873683437088097	0.9914254950339358	0.004057151325126185	0.6402942779486915	0.8084469531269556	0.912925248872976	0.10447829574602041	True
5kmE3890N3095	4878	1454	607	170	18612	0.9673903775511904	0.9783120388200728	0.9884812176624007	0.01016917884232793	0.5730159067604419	0.7458657279953432	0.9259173878568768	0.1800516598615336	True
5kmE3885N3100	4171	1392	525	158	16954	0.9690383253768996	0.9806912042793556	0.9887707650038694	0.008079560724513768	0.6148350434507441	0.7620291760632705	0.9301347850306303	0.16810560896735982	True
5kmE3905N3100	8052	2695	1102	392	59309	0.9814209878872231	0.9883717080453829	0.9925786515240649	0.0042069434786820015	0.6350452133410723	0.7656549646099156	0.9128477987545219	0.14719283414460638	True
5kmE3895N3100	5877	1400	505	157	24979	0.9797851568140716	0.9879917693218131	0.9918483915522556	0.0038566222304424747	0.6328989942102952	0.8110973952780404	0.911139158435017	0.10004176315697666	True
5kmE3890N3100	3356	1072	358	134	11736	0.9695023741440941	0.980809548379341	0.987614785718078	0.006805237338737058	0.69157659214388	0.8335852783548207	0.9206093204505674	0.08702404209574677	True
5kmE3880N3100	4375	1356	492	165	17153	0.9713213685214662	0.983294174923821	0.988313444149216	0.005019269225394973	0.649002686723436	0.8129229424700695	0.9165647206884922	0.10364177821842269	True
5kmE3900N3100	9656	2488	871	339	62561	0.9860787106507478	0.9917549924558637	0.9935950977536904	0.001840105297826633	0.6898036175192327	0.8276722904037076	0.9025928475249668	0.07492055712125922	True
5kmE3910N3100	5116	1446	617	213	15001	0.9588749598838089	0.9750569995091037	0.9837802591303751	0.008723259621271406	0.6180909645951742	0.7844829041182565	0.9029663517304002	0.11848344761214369	True
5kmE3925N3095	8236	2612	1006	385	75233	0.986629451100574	0.992341430755224	0.9940023335829906	0.0016609028277666527	0.6652789057878553	0.8166884965005062	0.8899398586498952	0.07325136214938899	True
5kmE3920N3095	8595	2457	905	332	75522	0.988017759813183	0.9932541690633517	0.9948524812662578	0.0015983122029060715	0.6657944993211268	0.8248377846819598	0.9008916681816236	0.0760538834996638	True
5kmE3915N3095	7780	1985	737	277	50314	0.9853534048276613	0.9910936307204189	0.9939437244025244	0.0028500936821055367	0.6694042125156466	0.8057315224293584	0.9085270143662064	0.102795491936848	True
5kmE3935N3100	5377	2447	888	360	32497	0.9726785213519803	0.9827114793272262	0.987739469800934	0.005027990473707722	0.6908533438634475	0.8112539032418595	0.9073811464758726	0.09612724323401312	True
5kmE3930N3100	6648	1897	758	305	32193	0.9764573590412307	0.9850487678615908	0.9907002059839639	0.00565143812237312	0.6682479840423059	0.7808991693631534	0.913872883142307	0.13297371377915357	True
5kmE3925N3100	7897	2491	824	341	60897	0.9864703739723506	0.9916518149813718	0.99357401543532	0.0019222004539481974	0.7144824123714845	0.8341314635117546	0.9050259018845723	0.07089443837281773	True
5kmE3920N3100	9622	2747	965	391	75498	0.987219280956934	0.9924532816808004	0.9938442792808119	0.0013909976000114899	0.6976151736323852	0.8319909719209926	0.8922379303306444	0.060246958409651774	True
5kmE3915N3100	7622	1745	662	226	34019	0.9805420295860744	0.9878865246424263	0.9923242275582945	0.004437702915868202	0.642858393089405	0.7968053387622296	0.9217502011043124	0.1249448623420828	True
5kmE3915N3105	6615	1305	572	180	19764	0.9710612439191487	0.981434017876135	0.9889450652823658	0.007511047406230764	0.5895088956034125	0.7260573438323437	0.9005665707828425	0.17450922695049886	True
5kmE3930N3105	7077	2159	845	279	37673	0.9775722361041945	0.985956635560027	0.9911150792802436	0.005158443720216566	0.6279021420727418	0.7736161131239495	0.910540990871908	0.13692487774795847	True
5kmE3875N3095	5213	2188	941	336	26241	0.9641449988783716	0.9784193769797005	0.9861076023730311	0.007688225393330583	0.6241749772838143	0.7606494223564827	0.8994494313532706	0.1388000089967879	True
5kmE3865N3095	6317	1847	690	252	42472	0.9837558812420589	0.9899983075472762	0.9931510178666012	0.0031527103193249584	0.661653025826291	0.7959982800168944	0.9076508339145816	0.11165255389768713	True
5kmE3855N3100	7585	1263	446	162	36383	0.9877427017405701	0.9920823122008124	0.995119659807926	0.003037347607113605	0.6729334081364104	0.786265988871684	0.9236771342628397	0.13741114539115573	True
5kmE3850N3100	12048	2260	716	247	99352	0.9927937132992921	0.9957004820433553	0.9968754323297383	0.0011749502863830363	0.685330491012197	0.8425660245110974	0.9252297830244441	0.08266375851334673	True
5kmE3865N3100	6327	1551	591	206	32174	0.9816331547481412	0.9891990037615271	0.9919369278186462	0.0027379240571190344	0.6466176492412166	0.8090537660667694	0.8976854830914972	0.08863171702472783	True
5kmE3860N3100	4637	1352	464	168	14383	0.967744730929132	0.978002296129676	0.9866442040252602	0.008641907895584167	0.6785024118239672	0.7946787580304258	0.9207498846281603	0.12607112659773456	True
5kmE3875N3100	6918	2437	995	382	52720	0.9811288019774016	0.9888425048526782	0.9922075952963807	0.0033650904437024787	0.6528861474097006	0.7898189028453517	0.8973991569924108	0.10758025414705907	True
5kmE3870N3100	8231	3157	1216	412	78742	0.9845584327711219	0.991034937314952	0.9934115810370132	0.0023766437220612557	0.6376145199405425	0.802126522089359	0.9000318677224418	0.09790534563308284	True
5kmE3855N3105	5824	1398	483	154	19910	0.9757434901007339	0.9854598712541202	0.9901624903745339	0.004702619120413698	0.6486330698255911	0.8110841137430504	0.9209819452839508	0.10989783154090038	True
5kmE3870N3105	7607	1481	565	179	48323	0.9883088190754585	0.9928320898616434	0.995257125769243	0.002425035907599571	0.6242169037526598	0.7725121457556402	0.9162341791717925	0.1437220334161523	True
5kmE3865N3105	6094	1136	401	122	28756	0.9860564766294191	0.9911408649993402	0.9947633288250612	0.0036224638257210673	0.6328999855903875	0.793206745021772	0.9298898922215083	0.1366831471997363	True
5kmE3860N3105	4565	1886	731	264	16232	0.9549726262744649	0.9716519374054021	0.9816858702017457	0.01003393279634357	0.6508328060078757	0.798640132810018	0.9048539477958403	0.10621381498582227	True
5kmE3875N3105	8437	1888	737	209	64932	0.9886504273119339	0.9936053468578078	0.9953495864769011	0.001744239619093313	0.5923521283584507	0.8042473517822083	0.901055671260992	0.09680831947878366	True
5kmE3850N3105	9033	1665	566	199	40096	0.9858849776066018	0.9912990062894723	0.9937576544656996	0.0024586481762273182	0.6741367047332586	0.8259491943062124	0.9121067733016817	0.08615757899546928	True
5kmE3865N3110	6079	1565	632	193	35906	0.9824002534771835	0.988075639194872	0.9941583158370713	0.006082676642199303	0.6020140781915425	0.718510314675553	0.93307048678842	0.21456017211286693	True
5kmE3880N3110	6332	2275	831	335	39512	0.978971092705697	0.9867169454509669	0.9910999607382377	0.004383015287270808	0.6882415966312141	0.8000037484271817	0.9043695580550177	0.10436580962783604	True
5kmE3855N3110	3349	1013	354	133	11079	0.9680548273842956	0.9782095402710913	0.988657680102354	0.010448139831262693	0.6826273847493126	0.7823889585541324	0.9446065436592064	0.162217585105074	True
5kmE3870N3110	7047	1549	597	201	32443	0.9816002542365232	0.9891889631696341	0.9924671222311456	0.003278159061511521	0.6360185018238558	0.7988696482296005	0.9160357219738257	0.11716607374422516	True
5kmE3875N3110	7853	1977	720	257	50881	0.9858506211567774	0.9915591608483646	0.9938919372583319	0.0023327764099673187	0.6622157458536001	0.8135646470605346	0.9104673977519223	0.09690275069138776	True
5kmE3860N3110	4796	1132	380	152	18698	0.9796803609369201	0.9864485706825888	0.9917593516138645	0.005310780931275683	0.7044615871105352	0.814906814829804	0.9211784732564834	0.1062716584266794	True
5kmE3880N3105	4930	1462	473	180	21760	0.9782662236144807	0.9863577364029998	0.9913964875327157	0.005038751129715857	0.7017566139175797	0.8239189075844903	0.9253933261875347	0.1014744186030444	True
5kmE3900N3105	8920	3047	1033	391	61767	0.9832772786528339	0.9900208764828432	0.9923699029400522	0.0023490264572090247	0.6907087159221125	0.8390149852014249	0.9050733758612193	0.06605839065979435	True
5kmE3910N3105	5041	1589	634	226	16930	0.9625569799087669	0.9758147920746049	0.9866192453894856	0.01080445331488078	0.6412153082099266	0.7514639006352303	0.9136203471110326	0.1621564464758023	True
5kmE3885N3105	3728	1313	457	187	12367	0.963054930603711	0.9751721761744581	0.984188489732165	0.009016313557706934	0.7016625090130807	0.7979650872960146	0.9105778102113035	0.1126127229152889	True
5kmE3895N3105	6675	1817	650	239	26455	0.9754326824163992	0.984655812576382	0.9897357214784641	0.0050799089020820976	0.6727738897709998	0.8112162105062574	0.909555029596465	0.09833881909020759	True
5kmE3890N3105	3710	1248	504	169	11277	0.9553153421308956	0.9731909712281067	0.9819370736246148	0.008746102396508082	0.624210964768622	0.7859430367675645	0.8980027567353267	0.1120597199677622	True
5kmE3905N3105	7200	2255	804	305	33343	0.9758895337870501	0.9851471667283854	0.9897486118061543	0.004601445077768829	0.680333438018278	0.8193722667603706	0.9104838128310905	0.09111154607071992	True
5kmE3885N3110	4845	2489	1015	378	20712	0.9510021265628703	0.9685806816712841	0.979605878606601	0.011025196935316894	0.646250077357832	0.7883664812764096	0.9034630143617995	0.11509653308538992	True
5kmE3895N3110	5796	1888	636	246	25548	0.9751090061626932	0.9846383889614574	0.9892579314967019	0.004619542535244547	0.6966778114180169	0.8228217793815108	0.911422609618077	0.08860083023656617	True
5kmE3900N3110	7349	2045	800	276	32378	0.9752941847992074	0.9851701330590041	0.9903670897540198	0.005196956695015631	0.6382123763573917	0.7945888179322729	0.9199937478789099	0.125404929946637	True
5kmE3850N3110	3904	940	398	153	8462	0.9529754651133021	0.967497585742528	0.9826629745341696	0.015165388791641643	0.6449277824892099	0.7597206964111636	0.9161195370734765	0.1563988406623129	True
5kmE3845N3110	3832	1568	631	222	12399	0.949118144636644	0.9650390073681061	0.9814179951512191	0.016378987783112975	0.6362280788621995	0.7828092566461256	0.9115952081628564	0.1287859515167309	True
5kmE3845N3115	2858	1418	538	222	10183	0.9471821037898408	0.9636529248887921	0.9793456596679558	0.015692734779163775	0.6851324505252386	0.76438998887244	0.9296190000784927	0.1652290112060527	True
5kmE3820N3115	3759	937	430	151	17183	0.9749799422032676	0.9847582504859194	0.9909855597487864	0.006227309262867076	0.6048717235873908	0.7364113915416636	0.9110028601581261	0.17459146861646258	True
5kmE3835N3115	5848	1313	504	178	18463	0.9727054584070814	0.9831240338451505	0.9887089053205325	0.005584871475382003	0.6479451549912185	0.8034686110696488	0.9090288380231705	0.10556022695352163	True
5kmE3840N3115	3959	1155	491	183	9666	0.9492129581556978	0.9674154541148934	0.9783224907556859	0.010907036640792511	0.636881254623977	0.7774611160838125	0.8866129348224019	0.10915181873858937	True
5kmE3830N3115	2888	968	420	170	6147	0.9316931407673789	0.9537566901837334	0.9739064256485609	0.020149735464827456	0.6511310557472059	0.7548243666670547	0.9102657407154521	0.15544137404839742	True
5kmE3850N3115	2936	1071	443	162	7548	0.9413235776789852	0.9600055401345471	0.9799118795975698	0.01990633946302267	0.6388307122384658	0.760717600724987	0.9304225771639605	0.16970497643897353	True
5kmE3825N3115	2346	1492	595	250	8144	0.9269662503973277	0.9490757841040518	0.9728244399375536	0.02374865583350183	0.6782594516335451	0.7432095595602715	0.9116648357669085	0.16845527620663703	True
5kmE3835N3120	4167	909	396	157	9976	0.9603122852562583	0.9717180638571884	0.9860464906924614	0.014328426835273023	0.645461739390437	0.6994876236221574	0.9320916074805753	0.23260398385841785	True
5kmE3815N3120	5683	1303	467	173	45349	0.9897034308609275	0.9933726196565579	0.9961868238685181	0.002814204211960214	0.6740105655998854	0.7887725316461088	0.9258540609404049	0.13708152929429607	True
5kmE3810N3120	3446	1101	415	152	13022	0.9681376305538194	0.9789515028043123	0.9887247792299093	0.009773276425597	0.6603232440651206	0.7598550737028591	0.9366595380713113	0.1768044643684522	True
5kmE3800N3120	974	599	246	93	3045	0.9192745526845835	0.9411837124155513	0.9744433610076764	0.033259648592125046	0.6482538063599117	0.7222911843422156	0.9391089046932719	0.2168177203510563	True
5kmE3795N3120	137	12	9	1	137	0.9344137364403853	0.9563114593186158	0.9930091497892465	0.03669769047063065	0.22986577181208054	0.3673253088870846	0.9751311132938387	0.6078058044067541	True
5kmE3805N3120	1841	941	375	125	6454	0.9419175426642306	0.9611878291474453	0.9807564190262321	0.019568589878786846	0.6260001785081274	0.7734433551690703	0.9274492721736167	0.15400591700454647	True
5kmE3805N3125	3363	1247	514	157	12335	0.9583375257251698	0.9733550567002748	0.9839610684116397	0.010606011711364882	0.5971826545351535	0.7659151426948674	0.9061529847212944	0.14023784202642697	True
5kmE3800N3125	3231	1195	533	168	11991	0.955558669374482	0.9748815384641567	0.9812368744118748	0.006355335947718088	0.5857150352419951	0.7768788936134249	0.8733433931213848	0.09646449950795988	True
5kmE3820N3125	4379	1196	495	149	13974	0.9645819420532467	0.9758195512436147	0.9874486933554107	0.011629142111795998	0.5926531494675924	0.7337871311456973	0.9318231621217181	0.19803603097602085	True
5kmE3815N3125	4335	1004	376	128	19024	0.9802385964338675	0.9863044807035581	0.9927807532201179	0.0064762725165598	0.6451933772337909	0.7565619717961554	0.9321620421807647	0.17560007038460934	True
5kmE3825N3120	3392	1023	456	162	9925	0.9540650405058148	0.9699583191870178	0.9826679903113619	0.012709671124344069	0.6145662752457073	0.7165709752610323	0.9079504596919289	0.19137948443089658	True
5kmE3820N3120	5739	1538	612	202	35049	0.9825407400983889	0.9892832919927658	0.9942142578285804	0.004930965835814649	0.6239534258934873	0.7732532193694259	0.9386438410202956	0.1653906216508697	True
5kmE3850N3120	2628	930	369	123	6437	0.942689703150616	0.9559192343174024	0.9819210177973705	0.026001783479968066	0.6269848691068652	0.7269209020693823	0.9435463225751862	0.2166254205058039	True
5kmE3830N3120	3183	972	388	157	7652	0.9493071948489928	0.9671732512023995	0.9788298209795946	0.011656569777195092	0.6697495055373949	0.7743110753121861	0.895405141288336	0.12109406597614991	True
5kmE3845N3120	2456	949	381	153	6886	0.9446884407233362	0.9556906806102297	0.981312746762079	0.025622066151849365	0.6668122549377349	0.741468636896868	0.9444601544079573	0.20299151751108924	True
5kmE3840N3120	2794	860	350	168	6149	0.9430997331951116	0.9601220639814081	0.9769210611880871	0.01679899720667899	0.7023545277736064	0.7695365694651268	0.9049850323134185	0.1354484628482917	True
5kmE3845N3125	3662	1129	445	188	11073	0.9598214287438771	0.9745541896231181	0.9823052162893876	0.007751026666269478	0.6819616074296203	0.7881190175892305	0.8986326785805593	0.11051366099132875	True
5kmE3825N3125	2593	1016	443	164	7809	0.9432867853852038	0.9607772775710456	0.979194188322335	0.018416910751289373	0.6294570883772046	0.7287848946037354	0.9145128803499923	0.18572798574625693	True
5kmE3840N3125	2962	1038	425	139	7730	0.9450315480548681	0.9653061124187945	0.9797691725415613	0.014463060122766769	0.6151071523401485	0.7705792538705003	0.9154405479794565	0.1448612941089562	True
5kmE3835N3125	3845	1569	632	206	13042	0.9515493913393176	0.9696807448868451	0.9828772773418731	0.013196532455028054	0.6181488529648433	0.7811095860080773	0.9193522664395006	0.1382426804314233	True
5kmE3795N3125	408	138	104	9	549	0.8106451862387546	0.9010913725406977	0.9473035304377231	0.046212157897025374	0.18713992802992252	0.5187981307453214	0.8508286716767	0.3320305409313785	True
5kmE3810N3125	3196	1140	431	156	12115	0.9644323260802162	0.975340399176392	0.9881855634896177	0.012845164313225688	0.6569842067203004	0.7543435640372764	0.9332091483948687	0.17886558435759226	True
5kmE3810N3130	4252	1412	534	178	16329	0.9673025740627016	0.9800441176769301	0.986849657949431	0.0068055402725009095	0.638102217321412	0.7967011706294469	0.9117102958317055	0.11500912520225859	True
5kmE3805N3130	6264	2605	1012	318	36927	0.9725973282040157	0.9842744963192319	0.9885149664799443	0.004240470160712384	0.6180261153604496	0.8012089216103968	0.8983027606604926	0.09709383905009583	True
5kmE3800N3130	5569	3309	1307	494	41661	0.9686319919935152	0.9811092493490512	0.9874329511574342	0.006323701808383042	0.6568491316388606	0.7782140199337277	0.9112597972700073	0.13304577733627954	True
5kmE3795N3130	934	969	505	179	2714	0.8140690556889385	0.8806182888594589	0.9324707341606773	0.05185244530121835	0.5765806037106567	0.7018172604439602	0.8854674829288	0.18365022248483975	True
5kmE3815N3130	4790	995	397	130	24099	0.983528539925319	0.9892460165412381	0.9938747917207527	0.004628775179514544	0.621462539731082	0.7516195552949747	0.919692075826245	0.1680725205312703	True
5kmE3830N3125	3544	1713	674	297	12487	0.9460372878062869	0.9647614056471138	0.9766806964108453	0.01191929076373155	0.6914064468524332	0.7683189181969301	0.9089380511876893	0.14061913299075923	True
5kmE3850N3125	4924	2163	854	318	17496	0.9511962259932726	0.9702936192487756	0.9790649582143708	0.008771338965595232	0.6535749459155693	0.8048059062912031	0.9047941026482565	0.09998819635705347	True
5kmE3845N3130	4667	1690	658	258	16105	0.9591499887391463	0.9734225123429486	0.9837838839748126	0.010361371631864014	0.6682753438468442	0.7688746292650104	0.9161243785684584	0.14724974930344803	True
5kmE3825N3130	3542	992	420	148	9942	0.9577633851912718	0.9681893787864713	0.9858700489689604	0.01768067018248909	0.6247726009233416	0.6882784231425184	0.9249388770102089	0.23666045386769052	True
5kmE3850N3130	6063	2515	886	330	34839	0.9745718551503041	0.9842942204725096	0.9889469809838916	0.00465276051138197	0.6789605395045124	0.8187950282500093	0.9078445080122518	0.08904947976224253	True
5kmE3835N3130	3937	1393	593	176	12696	0.9532994185104903	0.9715938616342651	0.9827028717542999	0.011109010120034846	0.5824189517541303	0.7577497635707691	0.9102430584262736	0.15249329485550456	True
5kmE3830N3130	3786	1416	564	257	12903	0.9562997571508725	0.9694019579297884	0.98270953871593	0.013307580786141582	0.6959255688604309	0.7603520932046927	0.9201132181909559	0.15976112498626327	True
5kmE3840N3130	4111	1309	564	180	12251	0.9539700904121909	0.9703557005444244	0.9828216830478164	0.012465982503391926	0.597066647287026	0.7469744037174814	0.9096623320402443	0.1626879283227629	True
5kmE3820N3130	3623	845	340	113	13368	0.9745707948097848	0.9837691481859568	0.9902030845449572	0.006433936359000358	0.6229894571747885	0.7536072604839326	0.9130082375125649	0.15940097702863232	True
5kmE3845N3135	7273	2072	740	277	47111	0.9842940327052304	0.9906952965035408	0.9935210920802531	0.0028257955767122533	0.6770552059112733	0.8258960857629118	0.9124031623617607	0.08650707659884882	True
5kmE3810N3135	7596	3107	1156	405	64687	0.9821309790108219	0.9894276114394605	0.9926787677302128	0.003251156290752344	0.6532003622906024	0.8024978476393353	0.9065327620518292	0.1040349144124939	True
5kmE3795N3135	410	288	167	51	742	0.7752682168257825	0.8373092690907848	0.9331887462414415	0.0958794771506567	0.5135935673899878	0.5727280276296259	0.9143539709160142	0.3416259432863883	True
5kmE3815N3135	5853	1610	587	209	31710	0.9814907417180941	0.9881487671184422	0.9920589372387093	0.003910170120267065	0.6614118215835482	0.8011213240296411	0.9107786107385739	0.10965728670893282	True
5kmE3800N3135	4935	2666	1106	347	24757	0.9553314472182469	0.9733752422715609	0.9814134077550705	0.008038165483509552	0.6020463158289787	0.7801954554955203	0.8874416882413463	0.10724623274582601	True
5kmE3820N3135	3241	814	323	119	10801	0.9701021609192064	0.9786339089762185	0.9899941122255851	0.011360203249366596	0.650044538454818	0.7328038953197427	0.9356898496972086	0.20288595437746593	True
5kmE3805N3135	6870	3773	1473	530	53797	0.9726221592343322	0.9829764290839983	0.988907158051211	0.005930728967212695	0.6483245405713682	0.7960081677644042	0.9131981088123308	0.11718994104792657	True
5kmE3810N3140	6604	2441	997	320	59396	0.9832159895652557	0.9894666189911397	0.993587583008521	0.004120964017381268	0.611181458735861	0.7711306163487853	0.9198781216673998	0.14874750531861447	True
5kmE3800N3140	243	142	105	17	302	0.6527824772438837	0.7963754558920756	0.9173498063891596	0.12097435049708405	0.3054221355838484	0.5159390689321451	0.8795349388927761	0.363595869960631	False
5kmE3805N3140	2284	1317	548	204	7302	0.9249765343684792	0.9545703966035267	0.9704881398668257	0.015917743263298978	0.6415886981468953	0.7864863791482195	0.903951387846577	0.11746500869835752	True
5kmE3820N3140	4841	1340	537	200	16264	0.9669873728425356	0.9789736956968451	0.986404408216497	0.007430712519651883	0.6502412555700415	0.7770419826474554	0.9134076759184824	0.136365693271027	True
5kmE3815N3140	6431	1832	734	225	49504	0.985174328898185	0.9909089565932864	0.9943497448428914	0.0034407882496050313	0.6048102109215839	0.7738557377198511	0.9173464500501588	0.14349071233030775	True
5kmE3815N3145	847	302	154	49	1497	0.8972049112721309	0.9355101312593657	0.9642171866886016	0.028707055429235906	0.5554387808723068	0.7134582326559336	0.8953593638501921	0.18190113119425855	True
5kmE3820N3145	4964	1452	569	227	15375	0.9629978186813065	0.9759584565144095	0.9855943235570288	0.009635867042619317	0.6706739913088537	0.7803613798945574	0.9151031112717503	0.1347417313771928	True
5kmE3890N3110	4409	1455	496	197	16395	0.9697523249061013	0.9807950288584264	0.9876114914273311	0.006816462568904669	0.6997666822048039	0.7972812882271264	0.9178535818837571	0.12057229365663069	True
